Id	Title	Code	ProductTypeId
4101	تنظیم پولی ها	A061592C	
4102	TEST RUN	A061602C	
4103	تعویض گیج مخزن سپراتور	A061612C	
4104	زنگ زدایی، لکه گیری و نقاشی	A061622C	
4105	تعویض چک ولو زیر ایراند	A061632C	
4106	تعویض واشر آببندی آنلودر	A061642C	
4107	تعویض واشر آببندی چک ولو زیر ایراند	A061652C	
4108	تعویض کابینت تابلو برق 	A061662C	
4109	تعویض درب تابلو برق  	A061672C	
4110	تعویض صفحه بالائی تابلو برق 	A061682C	
4111	تعویض صفحه پایینی تابلو برق 	A061692C	
4112	تعویض درب کابینت هر کدام	A061702C	
4113	تعویض پنل کابینت هر کدام	A061712C	
4114	تعویض ساپورت زیر  Electro Motor  هوایاری	A061722C	
4115	تعویض رابط ساپورت راست Electro Motor	A061732C	
4116	تعویض رابط ساپورت چپ Electro Motor 	A061742C	
4117	تعویض ساپورت نگهدارنده سقف کمپرسور	A061752C	
4118	تعویض پایه فن 	A061762C	
4119	تعویض پایه خرک 	A061772C	
4120	تعویض صفحه نگهدارنده قاب فن	A061782C	
4121	تعویض صفحه روی خرک 	A061792C	
4122	تعویض قاب رادیاتور 	A061802C	
4123	تعویض قاب تسمه 	A061812C	
4124	تعویض قاب کناری   Electro Motor	A061822C	
4125	تعویض قاب کناری تابلو برق 	A061832C	
4126	تعویض قاب ورودی هوا 	A061842C	
4127	تعویض قاب صداگیر 	A061852C	
4128	تعویض نگهدارنده مخزن 	A061862C	
4129	دمونتاژ ایراند	A071012C	
4130	مونتاژ ایراند	A071022C	
4131	دمونتاژ آنلودر	A071032C	
4132	مونتاژ آنلودر	A071042C	
4133	تعویض فیلتر هوا	A071052C	
4134	تعویض فیلتر روغن	A071062C	
4135	تعویض فیلتر سپراتور 	A071072C	
4136	تعویض روغن	A071082C	
4137	تعویض کیت اویل استاپ ولو	A071092C	
4138	تعویض ترموستاتیک ولو	A071102C	
4139	تعویض کیت مینیمم پرشرولو	A071112C	
4140	تعویض کیت آنلودر	A071122C	
4141	تعویض تسمه ها	A071132C	
4142	دمونتاژ الکتروموتور	A071142C	
4143	مونتاژ الکتروموتور	A071152C	
4144	تعویض پولی ایراند	A071162C	
4145	تعویض پولی الکتروموتور	A071172C	
4146	دمونتاژ مینیمم پرشرولو	A071182C	
4147	مونتاژ مینیمم پرشرولو	A071192C	
4148	تعویض سوپاپ اطمینان	A071202C	
4149	مونتاژ رادیاتور	A071212C	
4150	دمونتاژ رادیاتور	A071222C	
4151	مونتاژ شاسی متحرک	A071232C	
4152	دمونتاژ شاسی متحرک	A071242C	
4153	مونتاژ/تعویض فن خنک کننده	A071252C	
4154	دمونتاژ فن خنک کننده	A071262C	
4155	تعویض کنتاکتور	A071272C	
4156	تعویض بی متال	A071282C	
4157	تعویض کنترل فاز	A071292C	
4158	تعویض کلید حرارتی	A071302C	
4159	تعویض کلید ON-Off	A071312C	
4160	تعویض emergency stop	A071322C	
4161	تعویض برد کنترلی	A071332C	
4162	تعویض سنسور دما	A071342C	
4163	نعویض سنسور فشار	A071352C	
4164	تعویض شیر یکطرفه ساکشن	A071362C	
4165	تنظیم لوله ساکشن	A071372C	
4166	تعویض شلنگ هوا-روغن	A071382C	
4167	تعویض شلنگ از مینیمم به رادیاتور	A071392C	
4168	تعویض شلنگ از مخزن سپراتور به پایه فیلتر	A071402C	
4169	تعویض شلنگ از پایه فیلتر به ایراند	A071412C	
4170	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(رفت)	A071422C	
4171	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(برگشت)	A071432C	
4172	تعویض شلنگ های پنوماتیک 	A071442C	
4173	شستشوی رادیاتور	A071452C	
4174	شستشوی کمپرسور	A071462C	
4175	تعویض فوم ها و غبارگیر	A071472C	
4176	تعویض قفل کابینت(هرعدد)	A071482C	
4177	تعویض کابل قدرت 	A071492C	
4178	تعویض بلبرینگ های الکتروموتور	A071502C	
4179	تعویض بلبرینگ های الکتروموتور فن	A071512C	
4180	تعویض پروانه فن	A071522C	
4181	تعویض توری غبارگیر	A071532C	
4182	تعویض sight glass	A071542C	
4183	شستشوی مخزن سپراتور	A071552C	
4184	تعویض شلنگ تخلیه روغن	A071562C	
4185	تعویض شیر تخلیه روغن مخزن سپراتور	A071572C	
4186	تعویض لرزه گیر	A071582C	
4187	تنظیم پولی ها	A071592C	
4188	TEST RUN	A071602C	
4189	تعویض گیج مخزن سپراتور	A071612C	
4190	زنگ زدایی، لکه گیری و نقاشی	A071622C	
4191	تعویض چک ولو زیر ایراند	A071632C	
4192	تعویض واشر آببندی آنلودر	A071642C	
4193	تعویض واشر آببندی چک ولو زیر ایراند	A071652C	
4194	تعویض کابینت تابلو برق 	A071662C	
4195	تعویض درب تابلو برق  	A071672C	
4196	تعویض صفحه بالائی تابلو برق 	A071682C	
4197	تعویض صفحه پایینی تابلو برق 	A071692C	
4198	تعویض درب کابینت هر کدام	A071702C	
4199	تعویض پنل کابینت هر کدام	A071712C	
4200	تعویض ساپورت زیر  Electro Motor  هوایاری	A071722C	
4201	تعویض رابط ساپورت راست Electro Motor	A071732C	
4202	تعویض رابط ساپورت چپ Electro Motor 	A071742C	
4203	تعویض ساپورت نگهدارنده سقف کمپرسور	A071752C	
4204	تعویض پایه فن 	A071762C	
4205	تعویض پایه خرک 	A071772C	
4206	تعویض صفحه نگهدارنده قاب فن	A071782C	
4207	تعویض صفحه روی خرک 	A071792C	
4208	تعویض قاب رادیاتور 	A071802C	
4209	تعویض قاب تسمه 	A071812C	
4210	تعویض قاب کناری   Electro Motor	A071822C	
4211	تعویض قاب کناری تابلو برق 	A071832C	
4212	تعویض قاب ورودی هوا 	A071842C	
4213	تعویض قاب صداگیر 	A071852C	
4214	تعویض نگهدارنده مخزن 	A071862C	
4215	دمونتاژ ایراند	A101012C	
4216	مونتاژ ایراند	A101022C	
4217	دمونتاژ آنلودر	A101032C	
4218	مونتاژ آنلودر	A101042C	
4219	تعویض فیلتر هوا	A101052C	
4220	تعویض فیلتر روغن	A101062C	
4221	تعویض فیلتر سپراتور 	A101072C	
4222	تعویض روغن	A101082C	
4223	تعویض کیت اویل استاپ ولو	A101092C	
4224	تعویض ترموستاتیک ولو	A101102C	
4225	تعویض کیت مینیمم پرشرولو	A101112C	
4226	تعویض کیت آنلودر	A101122C	
4227	تعویض تسمه ها	A101132C	
4228	دمونتاژ الکتروموتور	A101142C	
4229	مونتاژ الکتروموتور	A101152C	
4230	تعویض پولی ایراند	A101162C	
4231	تعویض پولی الکتروموتور	A101172C	
4232	دمونتاژ مینیمم پرشرولو	A101182C	
4233	مونتاژ مینیمم پرشرولو	A101192C	
4234	تعویض سوپاپ اطمینان	A101202C	
4235	مونتاژ رادیاتور	A101212C	
4236	دمونتاژ رادیاتور	A101222C	
4237	مونتاژ شاسی متحرک	A101232C	
4238	دمونتاژ شاسی متحرک	A101242C	
4239	مونتاژ/تعویض فن خنک کننده	A101252C	
4240	دمونتاژ فن خنک کننده	A101262C	
4241	تعویض کنتاکتور	A101272C	
4242	تعویض بی متال	A101282C	
4243	تعویض کنترل فاز	A101292C	
4244	تعویض کلید حرارتی	A101302C	
4245	تعویض کلید ON-Off	A101312C	
4246	تعویض emergency stop	A101322C	
4247	تعویض برد کنترلی	A101332C	
4248	تعویض سنسور دما	A101342C	
4249	نعویض سنسور فشار	A101352C	
4250	تعویض شیر یکطرفه ساکشن	A101362C	
4251	تنظیم لوله ساکشن	A101372C	
4252	تعویض شلنگ هوا-روغن	A101382C	
4253	تعویض شلنگ از مینیمم به رادیاتور	A101392C	
4254	تعویض شلنگ از مخزن سپراتور به پایه فیلتر	A101402C	
4255	تعویض شلنگ از پایه فیلتر به ایراند	A101412C	
4256	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(رفت)	A101422C	
4257	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(برگشت)	A101432C	
4258	تعویض شلنگ های پنوماتیک 	A101442C	
4259	شستشوی رادیاتور	A101452C	
4260	شستشوی کمپرسور	A101462C	
4261	تعویض فوم ها و غبارگیر	A101472C	
4262	تعویض قفل کابینت(هرعدد)	A101482C	
4263	تعویض کابل قدرت 	A101492C	
4264	تعویض بلبرینگ های الکتروموتور	A101502C	
4265	تعویض بلبرینگ های الکتروموتور فن	A101512C	
4266	تعویض پروانه فن	A101522C	
4267	تعویض توری غبارگیر	A101532C	
4268	تعویض sight glass	A101542C	
4269	شستشوی مخزن سپراتور	A101552C	
4270	تعویض شلنگ تخلیه روغن	A101562C	
4271	تعویض شیر تخلیه روغن مخزن سپراتور	A101572C	
4272	تعویض لرزه گیر	A101582C	
4273	تنظیم پولی ها	A101592C	
4274	TEST RUN	A101602C	
4275	تعویض گیج مخزن سپراتور	A101612C	
4276	زنگ زدایی، لکه گیری و نقاشی	A101622C	
4277	تعویض چک ولو زیر ایراند	A101632C	
4278	تعویض واشر آببندی آنلودر	A101642C	
4279	تعویض واشر آببندی چک ولو زیر ایراند	A101652C	
4280	تعویض کابینت تابلو برق 	A101662C	
4281	تعویض درب تابلو برق  	A101672C	
4282	تعویض صفحه بالائی تابلو برق 	A101682C	
4283	تعویض صفحه پایینی تابلو برق 	A101692C	
4284	تعویض درب کابینت هر کدام	A101702C	
4285	تعویض پنل کابینت هر کدام	A101712C	
4286	تعویض ساپورت زیر  Electro Motor  هوایاری	A101722C	
4287	تعویض رابط ساپورت راست Electro Motor	A101732C	
4288	تعویض رابط ساپورت چپ Electro Motor 	A101742C	
4289	تعویض ساپورت نگهدارنده سقف کمپرسور	A101752C	
4290	تعویض پایه فن 	A101762C	
4291	تعویض پایه خرک 	A101772C	
4292	تعویض صفحه نگهدارنده قاب فن	A101782C	
4293	تعویض صفحه روی خرک 	A101792C	
4294	تعویض قاب رادیاتور 	A101802C	
4295	تعویض قاب تسمه 	A101812C	
4296	تعویض قاب کناری   Electro Motor	A101822C	
4297	تعویض قاب کناری تابلو برق 	A101832C	
4298	تعویض قاب ورودی هوا 	A101842C	
4299	تعویض قاب صداگیر 	A101852C	
4300	تعویض نگهدارنده مخزن 	A101862C	
4301	دمونتاژ ایراند	A111012C	
4302	مونتاژ ایراند	A111022C	
4303	دمونتاژ آنلودر	A111032C	
4304	مونتاژ آنلودر	A111042C	
4305	تعویض فیلتر هوا	A111052C	
4306	تعویض فیلتر روغن	A111062C	
4307	تعویض فیلتر سپراتور 	A111072C	
4308	تعویض روغن	A111082C	
4309	تعویض کیت اویل استاپ ولو	A111092C	
4310	تعویض ترموستاتیک ولو	A111102C	
4311	تعویض کیت مینیمم پرشرولو	A111112C	
4312	تعویض کیت آنلودر	A111122C	
4313	تعویض تسمه ها	A111132C	
4314	دمونتاژ الکتروموتور	A111142C	
4315	مونتاژ الکتروموتور	A111152C	
4316	تعویض پولی ایراند	A111162C	
4317	تعویض پولی الکتروموتور	A111172C	
4318	دمونتاژ مینیمم پرشرولو	A111182C	
4319	مونتاژ مینیمم پرشرولو	A111192C	
4320	تعویض سوپاپ اطمینان	A111202C	
4321	مونتاژ رادیاتور	A111212C	
4322	دمونتاژ رادیاتور	A111222C	
4323	مونتاژ شاسی متحرک	A111232C	
4324	دمونتاژ شاسی متحرک	A111242C	
4325	مونتاژ/تعویض فن خنک کننده	A111252C	
4326	دمونتاژ فن خنک کننده	A111262C	
4327	تعویض کنتاکتور	A111272C	
4328	تعویض بی متال	A111282C	
4329	تعویض کنترل فاز	A111292C	
4330	تعویض کلید حرارتی	A111302C	
4331	تعویض کلید ON-Off	A111312C	
4332	تعویض emergency stop	A111322C	
4333	تعویض برد کنترلی	A111332C	
4334	تعویض سنسور دما	A111342C	
4335	نعویض سنسور فشار	A111352C	
4336	تعویض شیر یکطرفه ساکشن	A111362C	
4337	تنظیم لوله ساکشن	A111372C	
4338	تعویض شلنگ هوا-روغن	A111382C	
4339	تعویض شلنگ از مینیمم به رادیاتور	A111392C	
4340	تعویض شلنگ از مخزن سپراتور به پایه فیلتر	A111402C	
4341	تعویض شلنگ از پایه فیلتر به ایراند	A111412C	
4342	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(رفت)	A111422C	
4343	تعویض شلنگ - لوله از پایه فیلتر به رادیاتور(برگشت)	A111432C	
4344	تعویض شلنگ های پنوماتیک 	A111442C	
4345	شستشوی رادیاتور	A111452C	
4346	شستشوی کمپرسور	A111462C	
4347	تعویض فوم ها و غبارگیر	A111472C	
4348	تعویض قفل کابینت(هرعدد)	A111482C	
4349	تعویض کابل قدرت 	A111492C	
4350	تعویض بلبرینگ های الکتروموتور	A111502C	
4351	تعویض بلبرینگ های الکتروموتور فن	A111512C	
4352	تعویض پروانه فن	A111522C	
4353	تعویض توری غبارگیر	A111532C	
4354	تعویض sight glass	A111542C	
4355	شستشوی مخزن سپراتور	A111552C	
4356	تعویض شلنگ تخلیه روغن	A111562C	
4357	تعویض شیر تخلیه روغن مخزن سپراتور	A111572C	
4358	تعویض لرزه گیر	A111582C	
4359	تنظیم پولی ها	A111592C	
4360	TEST RUN	A111602C	
4361	تعویض گیج مخزن سپراتور	A111612C	
4362	زنگ زدایی، لکه گیری و نقاشی	A111622C	
4363	تعویض چک ولو زیر ایراند	A111632C	
4364	تعویض واشر آببندی آنلودر	A111642C	
4365	تعویض واشر آببندی چک ولو زیر ایراند	A111652C	
4366	تعویض کابینت تابلو برق 	A111662C	
4367	تعویض درب تابلو برق  	A111672C	
4368	تعویض صفحه بالائی تابلو برق 	A111682C	
